Label,Def,Title,Source,Category
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,Urinary tract infection,Kaggle,Symptoms
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_of urine,Urinary tract infection,Kaggle,Symptoms
Urinary tract infection,burning_micturition bladder_discomfort foul_smell_of urine continuous_feel_of_urine,Urinary tract infection,Kaggle,Symptoms
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,Urinary tract infection,Kaggle,Symptoms
Urinary tract infection,bladder_discomfort foul_smell_of urine continuous_feel_of_urine,Urinary tract infection,Kaggle,Symptoms
Urinary tract infection,burning_micturition bladder_discomfort continuous_feel_of_urine,Urinary tract infection,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Psoriasis,skin_rash joint_pain skin_peeling silver_like_dusting small_dents_in_nails inflammatory_nails,Psoriasis,Kaggle,Symptoms
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,high_fever blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash high_fever red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash high_fever blister yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash high_fever blister red_sore_around_nose,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash high_fever blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Impetigo,skin_rash blister red_sore_around_nose yellow_crust_ooze,Impetigo,Kaggle,Symptoms
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,skin_rash nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching skin_rash dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching skin_rash nodal_skin_eruptions,Fungal infection,Kaggle,Symptoms
Fungal infection,skin_rash nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching skin_rash dischromic _patches,Fungal infection,Kaggle,Symptoms
Fungal infection,itching skin_rash nodal_skin_eruptions,Fungal infection,Kaggle,Symptoms
Fungal infection,itching skin_rash nodal_skin_eruptions dischromic _patches,Fungal infection,Kaggle,Symptoms
Allergy,continuous_sneezing shivering chills watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,shivering chills watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing chills watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing shivering watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing shivering chills,Allergy,Kaggle,Symptoms
Allergy,shivering chills watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing chills watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing shivering watering_from_eyes,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing shivering chills,Allergy,Kaggle,Symptoms
Allergy,continuous_sneezing shivering chills watering_from_eyes,Allergy,Kaggle,Symptoms
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain ulcers_on_tongue vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity ulcers_on_tongue cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity ulcers_on_tongue vomiting chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity ulcers_on_tongue vomiting cough,GERD,Kaggle,Symptoms
GERD,acidity ulcers_on_tongue vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain ulcers_on_tongue vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity vomiting cough chest_pain,GERD,Kaggle,Symptoms
GERD,stomach_pain acidity ulcers_on_tongue cough chest_pain,GERD,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Chronic cholestasis,itching vomiting yellowish_skin nausea loss_of_appetite abdominal_pain yellowing_of_eyes,Chronic cholestasis,Kaggle,Symptoms
Drug Reaction,itching skin_rash stomach_pain burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching stomach_pain burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash stomach_pain spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash stomach_pain burning_micturition,Drug Reaction,Kaggle,Symptoms
Drug Reaction,skin_rash stomach_pain burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching stomach_pain burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash burning_micturition spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash stomach_pain spotting_ urination,Drug Reaction,Kaggle,Symptoms
Drug Reaction,itching skin_rash stomach_pain burning_micturition,Drug Reaction,Kaggle,Symptoms
Peptic ulcer diseae,vomiting loss_of_appetite abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting loss_of_appetite abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion loss_of_appetite passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
Peptic ulcer diseae,vomiting indigestion loss_of_appetite abdominal_pain passage_of_gases internal_itching,Peptic ulcer diseae,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,patches_in_throat high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat high_fever,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,patches_in_throat high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting high_fever extra_marital_contacts,AIDS,Kaggle,Symptoms
AIDS,muscle_wasting patches_in_throat high_fever,AIDS,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss lethargy irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness irregular_sugar_level blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy blurred_and_distorted_vision obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level obesity excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision excessive_hunger increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Diabetes ,fatigue weight_loss restlessness lethargy irregular_sugar_level blurred_and_distorted_vision obesity increased_appetite polyuria,Diabetes ,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,sunken_eyes dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes dehydration,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,sunken_eyes dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting dehydration diarrhoea,Gastroenteritis,Kaggle,Symptoms
Gastroenteritis,vomiting sunken_eyes diarrhoea,Gastroenteritis,Kaggle,Symptoms
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,cough high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue cough breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue cough high_fever family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue cough high_fever breathlessness mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue cough high_fever breathlessness family_history,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue cough high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,cough high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Bronchial Asthma,fatigue high_fever breathlessness family_history mucoid_sputum,Bronchial Asthma,Kaggle,Symptoms
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,chest_pain dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache chest_pain loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache chest_pain dizziness lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache chest_pain dizziness loss_of_balance,Hypertension ,Kaggle,Symptoms
Hypertension ,headache chest_pain dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,chest_pain dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache dizziness loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Hypertension ,headache chest_pain loss_of_balance lack_of_concentration,Hypertension ,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache excessive_hunger stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision stiff_neck depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger depression irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck irritability visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression visual_disturbances,Migraine,Kaggle,Symptoms
Migraine,acidity indigestion headache blurred_and_distorted_vision excessive_hunger stiff_neck depression irritability,Migraine,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,weakness_in_limbs neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs neck_pain loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain weakness_in_limbs neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,weakness_in_limbs neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Cervical spondylosis,back_pain neck_pain dizziness loss_of_balance,Cervical spondylosis,Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),headache weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),headache weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting weakness_of_one_body_side altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Paralysis (brain hemorrhage),vomiting headache altered_sensorium,Paralysis (brain hemorrhage),Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,vomiting fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching fatigue weight_loss high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting weight_loss high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue high_fever yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss yellowish_skin dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss high_fever dark_urine abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin abdominal_pain,Jaundice,Kaggle,Symptoms
Jaundice,itching vomiting fatigue weight_loss high_fever yellowish_skin dark_urine,Jaundice,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating headache nausea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,vomiting high_fever sweating headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills high_fever sweating headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting sweating headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever headache nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating nausea diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating headache diarrhoea muscle_pain,Malaria,Kaggle,Symptoms
Malaria,chills vomiting high_fever sweating headache nausea muscle_pain,Malaria,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching fatigue lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash lethargy high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue high_fever headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy headache loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy high_fever loss_of_appetite mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy high_fever headache mild_fever swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite swelled_lymph_nodes malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Chicken pox,itching skin_rash fatigue lethargy high_fever headache loss_of_appetite mild_fever malaise red_spots_over_body,Chicken pox,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,chills joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash joint_pain vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills vomiting fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain fatigue high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting high_fever headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Dengue,skin_rash chills joint_pain vomiting fatigue headache nausea loss_of_appetite pain_behind_the_eyes back_pain malaise muscle_pain red_spots_over_body,Dengue,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos),Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills vomiting fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
Typhoid,chills fatigue high_fever headache nausea constipation abdominal_pain diarrhoea toxic_look_(typhos) belly_pain,Typhoid,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting dark_urine nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin nausea loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine loss_of_appetite abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea abdominal_pain diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite diarrhoea mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
hepatitis A,joint_pain vomiting yellowish_skin dark_urine nausea loss_of_appetite abdominal_pain mild_fever yellowing_of_eyes muscle_pain,hepatitis A,Kaggle,Symptoms
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections,Hepatitis B,Kaggle,Symptoms
Hepatitis B,itching fatigue lethargy yellowish_skin dark_urine loss_of_appetite abdominal_pain yellow_urine yellowing_of_eyes malaise receiving_blood_transfusion receiving_unsterile_injections,Hepatitis B,Kaggle,Symptoms
